"taxon","dlc_id","hybrid","sex","name","current_resident","stud_book","dob","birth_month","estimated_dob","birth_type","birth_institution","litter_size","expected_gestation","estimated_concep","concep_month","dam_id","dam_name","dam_taxon","dam_dob","dam_age_at_concep_y","sire_id","sire_name","sire_taxon","sire_dob","sire_age_at_concep_y","dod","age_at_death_y","age_of_living_y","age_last_verified_y","age_max_live_or_dead_y","n_known_offspring","dob_estimated","weight_g","weight_date","month_of_weight","age_at_wt_d","age_at_wt_wk","age_at_wt_mo","age_at_wt_mo_no_dec","age_at_wt_y","change_since_prev_wt_g","days_since_prev_wt","avg_daily_wt_change_g","days_before_death","r_min_dam_age_at_concep_y","age_category","preg_status","expected_gestation_d","concep_date_if_preg","infant_dob_if_preg","days_before_inf_birth_if_preg","pct_preg_remain_if_preg","infant_lit_sz_if_preg","weight_g_last","age_at_wt_mo_last"
"EFLA","6749","N","M","Monroe-C","N","118",1999-04-18,4,NA,"CB","Duke Lemur Center",1,124,1998-12-15,12,"6394","MONROE","EFLA",1988-11-01,10.13,"6407","Olivier","EFLA",1991-03-28,7.72,1999-04-18,0,NA,NA,0,NA,NA,106,1999-04-18,4,0,0,0,0,0,NA,NA,NA,0,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,106,0
"VRUB","6751","N","M","Rastoban","N","747",1999-05-17,5,NA,"CB","Duke Lemur Center",2,103,1999-02-03,2,"6203","STAR","VRUB",1984-10-01,14.35,"6241","TROMDENUS","VRUB",1988-04-30,10.77,NA,NA,NA,19.54,19.54,NA,NA,178,1999-05-20,5,3,0.43,0.1,0,0.01,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,1800,4.14
"VRUB","6752","N","M","Kornephoros","N","748",1999-05-17,5,NA,"CB","Duke Lemur Center",2,103,1999-02-03,2,"6203","STAR","VRUB",1984-10-01,14.35,"6241","TROMDENUS","VRUB",1988-04-30,10.77,2017-12-22,18.61,NA,NA,18.61,NA,NA,174,1999-05-20,5,3,0.43,0.1,0,0.01,NA,NA,NA,6791,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,1840,4.14
"EFLA","6762","N","M","Kilmer","N","121",2000-03-20,3,NA,"CB","Duke Lemur Center",1,124,1999-11-17,11,"6041","HEPBURN","EFLA",1983-10-01,16.14,"6698","TRAVOLTA","EFLA",1997-03-15,2.68,NA,NA,18.9,NA,18.9,2,NA,55,2000-03-20,3,0,0,0,0,0,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2180,94.26
"EFLA","6776","N","M","Quinn","Y","132",2001-03-09,3,NA,"CB","Duke Lemur Center",1,124,2000-11-05,11,"6393","GARBO","EFLA",1987-11-01,13.02,"6039","BOGART","EFLA",1983-10-01,17.11,NA,NA,17.93,NA,17.93,5,NA,73,2001-03-09,3,0,0,0,0,0,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2660,214.65
"EFLA","6778","N","M","Foster-A","N","133",2001-03-13,3,NA,"CB","Duke Lemur Center",1,124,2000-11-09,11,"6657","Foster","EFLA",1996-03-14,4.66,"6039","BOGART","EFLA",1983-10-01,17.12,2001-03-14,0,NA,NA,0,NA,NA,79,2001-03-13,3,0,0,0,0,0,NA,NA,NA,1,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,71,0.03
"EFLA","6793","N","F","Witherspoon","N","136",2002-03-04,3,NA,"CB","Duke Lemur Center",1,124,2001-10-31,10,"6657","Foster","EFLA",1996-03-14,5.64,"6039","BOGART","EFLA",1983-10-01,18.1,2006-01-06,3.85,NA,NA,3.85,NA,NA,134,2002-03-12,3,8,1.14,0.26,0,0.02,NA,NA,NA,1396,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2240,46.16
"VRUB","6802","N","F","Little Dipper","N","949",2002-05-26,5,NA,"CB","Duke Lemur Center",1,103,2002-02-12,2,"6633","Pyxis II","VRUB",1995-04-29,6.8,"6684","Hunter","VRUB",1996-05-17,5.75,NA,NA,NA,16.58,16.58,NA,NA,130,2002-05-27,5,1,0.14,0.03,0,0,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,3220,75.16
"EFLA","6809","N","F","Foster-B","N","159",2003-03-19,3,NA,"CB","Duke Lemur Center",1,124,2002-11-15,11,"6657","Foster","EFLA",1996-03-14,6.68,"6039","BOGART","EFLA",1983-10-01,19.14,2003-03-19,0,NA,NA,0,NA,NA,90,2003-03-19,3,0,0,0,0,0,NA,NA,NA,0,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,90,0
"EFLA","6829","N","F","Alley","N","167",2004-03-08,3,NA,"CB","Duke Lemur Center",1,124,2003-11-05,11,"6657","Foster","EFLA",1996-03-14,7.65,"6039","BOGART","EFLA",1983-10-01,20.11,2005-05-25,1.21,NA,NA,1.21,NA,NA,82,2004-03-08,3,0,0,0,0,0,NA,NA,NA,443,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,1880,14.33
"VRUB","6838","N","F","Carina","N","970",2004-05-11,5,NA,"CB","Duke Lemur Center",2,103,2004-01-29,1,"6633","Pyxis II","VRUB",1995-04-29,8.76,"6684","Hunter","VRUB",1996-05-17,7.71,NA,NA,NA,14.56,14.56,5,NA,128,2004-05-12,5,1,0.14,0.03,0,0,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,3500,124.54
"VRUB","6839","N","F","Cassiopea","N","971",2004-05-11,5,NA,"CB","Duke Lemur Center",2,103,2004-01-29,1,"6633","Pyxis II","VRUB",1995-04-29,8.76,"6684","Hunter","VRUB",1996-05-17,7.71,NA,NA,NA,13.97,13.97,NA,NA,116,2004-05-12,5,1,0.14,0.03,0,0,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,3500,52.11
"EFLA","6853","N","F","Foster-C","N","169",2005-03-13,3,NA,"CB","Duke Lemur Center",1,124,2004-11-09,11,"6657","Foster","EFLA",1996-03-14,8.66,"6039","BOGART","EFLA",1983-10-01,21.12,2005-03-14,0,NA,NA,0,NA,NA,68,2005-03-14,3,1,0.14,0.03,0,0,NA,NA,NA,0,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,68,0.03
"VRUB","6895","N","M","Scorpius","N","1504",2007-07-02,7,"D02","CB","Duke Lemur Center",2,103,2007-03-21,3,"6633","Pyxis II","VRUB",1995-04-29,11.9,"6684","Hunter","VRUB",1996-05-17,10.85,NA,NA,NA,11.25,11.25,NA,"D02",153,2007-07-05,7,3,0.43,0.1,0,0.01,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,3505,75.29
"VRUB","6896","N","M","Aries","N","1503",2007-07-02,7,"D02","CB","Duke Lemur Center",2,103,2007-03-21,3,"6633","Pyxis II","VRUB",1995-04-29,11.9,"6684","Hunter","VRUB",1996-05-17,10.85,NA,NA,NA,11.25,11.25,NA,"D02",141,2007-07-05,7,3,0.43,0.1,0,0.01,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,3250,75.29
"EFLA","6906","N","M","Foster-E","N","198",2008-03-20,3,NA,"CB","Duke Lemur Center",1,124,2007-11-17,11,"6657","Foster","EFLA",1996-03-14,11.68,"6407","Olivier","EFLA",1991-03-28,16.65,2008-03-20,0,NA,NA,0,NA,NA,92,2008-03-20,3,0,0,0,0,0,NA,NA,NA,0,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,92,0
"EMON","6907","N","F","Maddie","Y","1261",2006-06-02,6,NA,"CB","Potter Park Zoological Gardens",NA,127,2006-01-26,1,"6686","PHILENA","EMON",1996-05-17,9.7,"6425","ALEJANDRO","EMON",1991-04-15,14.79,NA,NA,12.69,NA,12.69,5,NA,1230,2008-04-21,4,689,98.43,22.65,22,1.89,NA,NA,NA,NA,1.76,"young_adult","NP",NA,NA,NA,NA,NA,NA,1560,151.89
"VRUB","6911","N","M","Avior","N","1538",2008-05-24,5,NA,"CB","Duke Lemur Center",3,103,2008-02-11,2,"6838","Carina","VRUB",2004-05-11,3.76,"6310","Alphard","VRUB",1989-04-22,18.82,NA,NA,NA,10.61,10.61,NA,NA,113,2008-05-24,5,0,0,0,0,0,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,3025,86.86
"VRUB","6912","N","F","Hydra II","N","1540",2008-05-24,5,NA,"CB","Duke Lemur Center",3,103,2008-02-11,2,"6838","Carina","VRUB",2004-05-11,3.76,"6310","Alphard","VRUB",1989-04-22,18.82,NA,NA,NA,10.52,10.52,NA,NA,110,2008-05-24,5,0,0,0,0,0,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,4180,42.64
"VRUB","6913","N","F","Lyra","N","1539",2008-05-24,5,NA,"CB","Duke Lemur Center",3,103,2008-02-11,2,"6838","Carina","VRUB",2004-05-11,3.76,"6310","Alphard","VRUB",1989-04-22,18.82,NA,NA,NA,10.54,10.54,NA,NA,96,2008-05-24,5,0,0,0,0,0,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,4110,44.81
"EFLA","6939","N","M","Belushi","N","199",2009-03-23,3,NA,"CB","Duke Lemur Center",2,124,2008-11-19,11,"6657","Foster","EFLA",1996-03-14,12.69,"6407","Olivier","EFLA",1991-03-28,17.66,NA,NA,9.88,NA,9.88,NA,NA,334,2009-06-03,6,72,10.29,2.37,2,0.2,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2380,77.92
"EFLA","6940","N","M","Akroyd","N","200",2009-03-23,3,NA,"CB","Duke Lemur Center",2,124,2008-11-19,11,"6657","Foster","EFLA",1996-03-14,12.69,"6407","Olivier","EFLA",1991-03-28,17.66,NA,NA,9.88,NA,9.88,NA,NA,280,2009-05-24,5,62,8.86,2.04,2,0.17,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2300,77.92
"VRUB","6945","N","F","Esther","N","1577",2009-04-29,4,NA,"CB","Duke Lemur Center",3,103,2009-01-16,1,"6633","Pyxis II","VRUB",1995-04-29,13.73,"6684","Hunter","VRUB",1996-05-17,12.68,NA,NA,NA,8.91,8.91,NA,NA,110,2009-04-30,4,1,0.14,0.03,0,0,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,4035,54.12
"VRUB","6946","N","F","Phoebe","N","1579",2009-04-29,4,NA,"CB","Duke Lemur Center",3,103,2009-01-16,1,"6633","Pyxis II","VRUB",1995-04-29,13.73,"6684","Hunter","VRUB",1996-05-17,12.68,NA,NA,NA,9.42,9.42,NA,NA,123,2009-04-30,4,1,0.14,0.03,0,0,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,4320,53.39
"VRUB","6947","N","M","Orion JR","N","1578",2009-04-29,4,NA,"CB","Duke Lemur Center",3,103,2009-01-16,1,"6633","Pyxis II","VRUB",1995-04-29,13.73,"6684","Hunter","VRUB",1996-05-17,12.68,NA,NA,NA,9.42,9.42,NA,NA,120,2009-04-30,4,1,0.14,0.03,0,0,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,3715,54.25
"EFLA","6969","N","M","Presley","Y","201",2010-03-21,3,NA,"CB","Duke Lemur Center",2,124,2009-11-17,11,"6657","Foster","EFLA",1996-03-14,13.69,"6407","Olivier","EFLA",1991-03-28,18.65,NA,NA,8.89,NA,8.89,NA,NA,296,2010-04-29,4,39,5.57,1.28,1,0.11,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2380,106.39
"EFLA","6970","N","F","Margret","Y","202",2010-03-21,3,NA,"CB","Duke Lemur Center",2,124,2009-11-17,11,"6657","Foster","EFLA",1996-03-14,13.69,"6407","Olivier","EFLA",1991-03-28,18.65,NA,NA,8.89,NA,8.89,5,NA,280,2010-04-29,4,39,5.57,1.28,1,0.11,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2420,106.06
"EMON","6972","N","F","Carolina","Y","1267",2010-04-03,4,NA,"CB","Duke Lemur Center",1,127,2009-11-27,11,"6907","Maddie","EMON",2006-06-02,3.49,"6390","Pedro","EMON",1990-06-17,19.46,NA,NA,8.85,NA,8.85,5,NA,58,2010-04-04,4,1,0.14,0.03,0,0,NA,NA,NA,NA,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1520,105.96
"EMON","6991","N","F","Olivia","N","1268",2011-04-11,4,NA,"CB","Duke Lemur Center",1,127,2010-12-05,12,"6263","Moheli","EMON",1987-05-13,23.58,"6676","Felipe","EMON",1996-04-22,14.63,NA,NA,NA,7.66,7.66,NA,NA,77,2011-04-11,4,0,0,0,0,0,NA,NA,NA,NA,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1440,43.07
"EFLA","6993","N","F","West","Y","203",2011-04-24,4,NA,"CB","Duke Lemur Center",1,124,2010-12-21,12,"6657","Foster","EFLA",1996-03-14,14.78,"6407","Olivier","EFLA",1991-03-28,19.75,NA,NA,7.79,NA,7.79,6,NA,675,2011-08-02,8,100,14.29,3.29,3,0.27,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2820,93.07
"VRUB","6994","N","F","Cordelia","N","1710",2011-05-10,5,NA,"CB","Duke Lemur Center",2,103,2011-01-27,1,"6838","Carina","VRUB",2004-05-11,6.72,"6310","Alphard","VRUB",1989-04-22,21.78,NA,NA,NA,7.66,7.66,NA,NA,130,2011-05-10,5,0,0,0,0,0,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,3640,41.29
"VRUB","6995","N","F","Pandora","Y","1711",2011-05-10,5,NA,"CB","Duke Lemur Center",2,103,2011-01-27,1,"6838","Carina","VRUB",2004-05-11,6.72,"6310","Alphard","VRUB",1989-04-22,21.78,NA,NA,7.75,NA,7.75,8,NA,120,2011-05-10,5,0,0,0,0,0,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,4480,92.42
"EMON","7088","N","M","Ernesto","N","1276",2012-04-09,4,NA,"CB","Duke Lemur Center",1,127,2011-12-04,12,"6907","Maddie","EMON",2006-06-02,5.51,"6717","Paco","EMON",1997-06-26,14.45,NA,NA,NA,6.74,6.74,NA,NA,59,2012-04-09,4,0,0,0,0,0,NA,NA,NA,NA,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1355,30.41
"VRUB","7093","N","M","Titan","N","1759",2012-05-10,5,NA,"CB","Duke Lemur Center",4,103,2012-01-28,1,"6633","Pyxis II","VRUB",1995-04-29,16.76,"6684","Hunter","VRUB",1996-05-17,15.71,NA,NA,NA,5.04,5.04,NA,NA,130,2012-05-10,5,0,0,0,0,0,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,3910,59.77
"VRUB","7094","N","M","Puck","N","1760",2012-05-10,5,NA,"CB","Duke Lemur Center",4,103,2012-01-28,1,"6633","Pyxis II","VRUB",1995-04-29,16.76,"6684","Hunter","VRUB",1996-05-17,15.71,NA,NA,NA,5.04,5.04,NA,NA,119,2012-05-10,5,0,0,0,0,0,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,3740,59.77
"VRUB","7095","N","F","Carme II","N","1761",2012-05-10,5,NA,"CB","Duke Lemur Center",4,103,2012-01-28,1,"6633","Pyxis II","VRUB",1995-04-29,16.76,"6684","Hunter","VRUB",1996-05-17,15.71,NA,NA,NA,5.04,5.04,NA,NA,105,2012-05-10,5,0,0,0,0,0,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,3960,59.77
"EFLA","7140","N","M","Hiddleston","Y","204",2013-03-24,3,NA,"CB","Duke Lemur Center",1,124,2012-11-20,11,"6993","West","EFLA",2011-04-24,1.58,"6655","Hopkins","EFLA",1996-03-11,16.71,NA,NA,5.88,NA,5.88,4,NA,82,2013-03-24,3,0,0,0,0,0,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2360,70.26
"EFLA","7141","N","F","Poots","N","205",2013-03-27,3,NA,"CB","Duke Lemur Center",1,124,2012-11-23,11,"6970","Margret","EFLA",2010-03-21,2.68,"6754","Tarantino","EFLA",1999-04-23,13.6,NA,NA,5.87,NA,5.87,NA,NA,92,2013-03-31,3,4,0.57,0.13,0,0.01,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2060,17.92
"EMON","7148","N","M","Carolina-A","N","1278",2013-04-11,4,NA,"CB","Duke Lemur Center",1,127,2012-12-05,12,"6972","Carolina","EMON",2010-04-03,2.68,"6717","Paco","EMON",1997-06-26,15.45,2013-04-14,0.01,NA,NA,0.01,NA,NA,50,2013-04-12,4,1,0.14,0.03,0,0,NA,NA,NA,2,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,47,0.1
"EFLA","7157","N","M","Hemsworth","N","206",2013-05-29,5,NA,"CB","Duke Lemur Center",1,124,2013-01-25,1,"6657","Foster","EFLA",1996-03-14,16.88,"6655","Hopkins","EFLA",1996-03-11,16.89,NA,NA,5.7,NA,5.7,NA,NA,110,2013-06-03,6,5,0.71,0.16,0,0.01,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2440,53.06
"EFLA","7178","N","M","Bacon","N","207",2014-03-25,3,NA,"CB","Duke Lemur Center",1,124,2013-11-21,11,"6993","West","EFLA",2011-04-24,2.58,"6776","Quinn","EFLA",2001-03-09,12.71,2014-07-23,0.33,NA,NA,0.33,NA,NA,80,2014-03-25,3,0,0,0,0,0,NA,NA,NA,120,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,860,3.95
"EFLA","7180","N","F","Wiig","Y","208",2014-04-04,4,NA,"CB","Duke Lemur Center",1,124,2013-12-01,12,"6970","Margret","EFLA",2010-03-21,3.7,"6754","Tarantino","EFLA",1999-04-23,14.62,NA,NA,4.85,NA,4.85,4,NA,840,2014-07-27,7,114,16.29,3.75,3,0.31,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2420,57.9
"EMON","7181","N","M","Oscar","Y","1282",2014-04-12,4,NA,"CB","Duke Lemur Center",1,127,2013-12-06,12,"6972","Carolina","EMON",2010-04-03,3.68,"7158","Duggan","EMON",2008-03-28,5.7,NA,NA,4.82,NA,4.82,NA,NA,63,2014-04-14,4,2,0.29,0.07,0,0.01,NA,NA,NA,NA,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1440,57.63
"EMON","7182","N","M","Mico","Y","1283",2014-05-03,5,NA,"CB","Duke Lemur Center",1,127,2013-12-27,12,"6907","Maddie","EMON",2006-06-02,7.58,"6717","Paco","EMON",1997-06-26,16.52,NA,NA,4.77,NA,4.77,NA,NA,63,2014-05-03,5,0,0,0,0,0,NA,NA,NA,NA,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1380,56.91
"EFLA","7206","N","F","Mirren","N","258",2015-03-23,3,NA,"CB","Duke Lemur Center",1,124,2014-11-19,11,"6993","West","EFLA",2011-04-24,3.58,"6776","Quinn","EFLA",2001-03-09,13.71,NA,NA,NA,1.69,1.69,NA,NA,86,2015-03-23,3,0,0,0,0,0,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2280,19.04
"EFLA","7207","N","M","DiCaprio","N","259",2015-03-26,3,NA,"CB","Duke Lemur Center",1,124,2014-11-22,11,"6970","Margret","EFLA",2010-03-21,4.68,"6754","Tarantino","EFLA",1999-04-23,15.59,NA,NA,NA,1.68,1.68,NA,NA,1600,2015-12-20,12,269,38.43,8.84,8,0.74,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,1940,18.94
"EMON","7208","N","M","Ignacio","Y","1290",2015-04-11,4,NA,"CB","Duke Lemur Center",1,127,2014-12-05,12,"6907","Maddie","EMON",2006-06-02,8.52,"6717","Paco","EMON",1997-06-26,17.45,NA,NA,3.83,NA,3.83,NA,NA,66,2015-04-11,4,0,0,0,0,0,NA,NA,NA,NA,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1620,45.53
"VRUB","7211","N","F","Celeste","N","1900",2015-05-13,5,NA,"CB","Duke Lemur Center",3,103,2015-01-30,1,"6995","Pandora","VRUB",2011-05-10,3.73,"6206","Comet","VRUB",1984-10-01,30.35,NA,NA,NA,3.59,3.59,NA,NA,106,2015-05-13,5,0,0,0,0,0,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,3730,15.42
"VRUB","7212","N","M","Arche","N","1901",2015-05-13,5,NA,"CB","Duke Lemur Center",3,103,2015-01-30,1,"6995","Pandora","VRUB",2011-05-10,3.73,"6206","Comet","VRUB",1984-10-01,30.35,NA,NA,NA,3.56,3.56,NA,NA,79,2015-05-13,5,0,0,0,0,0,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,3840,41.72
"VRUB","7213","N","M","Stephano","N","1902",2015-05-13,5,NA,"CB","Duke Lemur Center",3,103,2015-01-30,1,"6995","Pandora","VRUB",2011-05-10,3.73,"6206","Comet","VRUB",1984-10-01,30.35,2015-09-30,0.38,NA,NA,0.38,NA,NA,110,2015-05-13,5,0,0,0,0,0,NA,NA,NA,140,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,2120,4.08
"VRUB","7215","N","M","Bode","Y","1903",2015-05-27,5,NA,"CB","Duke Lemur Center",1,103,2015-02-13,2,"6633","Pyxis II","VRUB",1995-04-29,19.81,"6240","Borealis","VRUB",1988-04-30,26.81,NA,NA,3.7,NA,3.7,NA,NA,153,2015-05-27,5,0,0,0,0,0,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,4220,43.96
"EMON","7216","N","F","Carolina-B","N","1292",2015-06-02,6,NA,"CB","Duke Lemur Center",1,127,2015-01-26,1,"6972","Carolina","EMON",2010-04-03,4.82,"7158","Duggan","EMON",2008-03-28,6.84,2015-06-02,0,NA,NA,0,NA,NA,53,2015-06-02,6,0,0,0,0,0,NA,NA,NA,0,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,53,0
"EFLA","7237","N","F","Hendricks","N","269",2016-03-27,3,NA,"CB","Duke Lemur Center",1,124,2015-11-24,11,"6970","Margret","EFLA",2010-03-21,5.68,"6754","Tarantino","EFLA",1999-04-23,16.6,NA,NA,2.87,NA,2.87,NA,NA,850,2016-07-27,7,122,17.43,4.01,4,0.33,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2120,19.1
"EFLA","7241","N","M","Lincoln","Y","270",2016-03-29,3,NA,"CB","Duke Lemur Center",1,124,2015-11-26,11,"6993","West","EFLA",2011-04-24,4.59,"6776","Quinn","EFLA",2001-03-09,14.73,NA,NA,2.86,NA,2.86,NA,NA,66,2016-03-29,3,0,0,0,0,0,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2060,33.53
"EMON","7244","N","F","Bonita","Y","1298",2016-04-19,4,NA,"CB","Duke Lemur Center",1,127,2015-12-14,12,"6972","Carolina","EMON",2010-04-03,5.7,"7158","Duggan","EMON",2008-03-28,7.72,NA,NA,2.8,NA,2.8,NA,NA,60,2016-04-19,4,0,0,0,0,0,NA,NA,NA,NA,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1880,33.37
"EFLA","7246","N","M","Murphy","Y","271",2016-05-02,5,NA,"CB","Duke Lemur Center",1,124,2015-12-30,12,"7180","Wiig","EFLA",2014-04-04,1.74,"7140","Hiddleston","EFLA",2013-03-24,2.77,NA,NA,2.77,NA,2.77,NA,NA,74,2016-05-02,5,0,0,0,0,0,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2300,32.61
"VRUB","7250","N","F","Sally","Y","2009",2016-06-08,6,NA,"CB","Duke Lemur Center",2,103,2016-02-26,2,"6995","Pandora","VRUB",2011-05-10,4.8,"6206","Comet","VRUB",1984-10-01,31.42,NA,NA,2.67,NA,2.67,NA,NA,108,2016-06-08,6,0,0,0,0,0,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,4000,31.73
"VRUB","7251","N","M","Kalani","Y","2010",2016-06-08,6,NA,"CB","Duke Lemur Center",2,103,2016-02-26,2,"6995","Pandora","VRUB",2011-05-10,4.8,"6206","Comet","VRUB",1984-10-01,31.42,NA,NA,2.67,NA,2.67,NA,NA,114,2016-06-08,6,0,0,0,0,0,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,3920,31.4
"EFLA","7267","N","F","McKinnon","Y","279",2017-03-22,3,NA,"CB","Duke Lemur Center",1,124,2016-11-18,11,"7180","Wiig","EFLA",2014-04-04,2.63,"7140","Hiddleston","EFLA",2013-03-24,3.66,NA,NA,1.88,NA,1.88,NA,NA,86,2017-03-22,3,0,0,0,0,0,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2160,21.76
"EFLA","7268","N","F","Poehler","Y","280",2017-03-23,3,NA,"CB","Duke Lemur Center",1,124,2016-11-19,11,"6993","West","EFLA",2011-04-24,5.58,"6776","Quinn","EFLA",2001-03-09,15.71,NA,NA,1.88,NA,1.88,NA,NA,74,2017-03-23,3,0,0,0,0,0,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2320,22.06
"EMON","7269","N","M","Nacho","Y","1303",2017-04-04,4,NA,"CB","Duke Lemur Center",1,127,2016-11-28,11,"6972","Carolina","EMON",2010-04-03,6.66,"7158","Duggan","EMON",2008-03-28,8.68,NA,NA,1.84,NA,1.84,NA,NA,54,2017-04-05,4,1,0.14,0.03,0,0,NA,NA,NA,NA,1.76,"IJ","NP",NA,NA,NA,NA,NA,NA,1460,21.86
"EFLA","7274","N","F","Leigh","Y","285",2017-05-11,5,NA,"CB","Duke Lemur Center",1,124,2017-01-07,1,"6970","Margret","EFLA",2010-03-21,6.81,"6754","Tarantino","EFLA",1999-04-23,17.72,NA,NA,1.74,NA,1.74,NA,NA,77,2017-05-11,5,0,0,0,0,0,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,2120,20.32
"VRUB","7278","N","M","Buzz","Y","2019",2017-05-30,5,NA,"CB","Duke Lemur Center",1,103,2017-02-16,2,"6633","Pyxis II","VRUB",1995-04-29,21.82,"6240","Borealis","VRUB",1988-04-30,28.82,NA,NA,1.69,NA,1.69,NA,NA,137,2017-05-30,5,0,0,0,0,0,NA,NA,NA,NA,1.65,"IJ","NP",NA,NA,NA,NA,NA,NA,3400,19.82
"EFLA","7291","N","F","Gellar","Y","297",2018-03-14,3,NA,"CB","Duke Lemur Center",2,124,2017-11-10,11,"7180","Wiig","EFLA",2014-04-04,3.61,"7140","Hiddleston","EFLA",2013-03-24,4.64,NA,NA,0.9,NA,0.9,NA,NA,71,2018-03-14,3,0,0,0,0,0,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,1520,10.55
"EFLA","7292","N","M","Hamill","Y","295",2018-03-22,3,NA,"CB","Duke Lemur Center",1,124,2017-11-18,11,"6993","West","EFLA",2011-04-24,6.58,"6776","Quinn","EFLA",2001-03-09,16.71,NA,NA,0.88,NA,0.88,NA,NA,72,2018-03-22,3,0,0,0,0,0,NA,NA,NA,NA,1.58,"IJ","NP",NA,NA,NA,NA,NA,NA,1640,10.09
